# The 144 specified mutation obligations of P01–P22, enumerated.
#
# ===========================================================================
# WHY THIS FILE EXISTS BESIDE register.tsv
# ===========================================================================
# build/proof/register.tsv enumerates the twenty-two PROOF TESTS and counts
# their mutants. It does not name them. So "P17 has 0 of 19" is auditable as
# arithmetic and not as evidence: nothing in the repository said which nineteen,
# what each one changes, or what is supposed to catch it.
#
# This file is that enumeration, one row per specified mutation, and it is the
# single source of truth for the mutation set. docs/testing-strategy.md §4
# carries the tables for P01–P15; §4.3 states that P16–P22 "are specified in
# full by their owning ADRs and are cited here, not restated", so their sixty-
# five mutants live in ADR-0016, -0017, -0019, -0020, -0021, -0022 and -0023.
# A catalogue built from testing-strategy.md alone is sixty-four rows short and
# looks complete, which is exactly the failure this file exists to prevent.
#
# MUTATION and EXPECTED_ORACLE are transcribed VERBATIM from those tables' two
# columns (rule PT-4: a consumed conformance surface is not re-derived). Only
# markdown markup is stripped.
#
# ===========================================================================
# 144 SPECIFIED, 143 DISTINCT PATCHES
# ===========================================================================
# §4.3: "M-P20-3 (remove-then-add instead of atomic swap) is THE SAME MUTANT as
# M-P09-3, declared as shared so it is not counted twice as independent
# evidence." Both ids are rows here, because dropping one breaks the count §4
# calls load-bearing; M-P20-3 carries STATUS `SHARED-WITH:M-P09-3` so that one
# patch can never be counted as two pieces of evidence.
#
# The per-proof counts reconcile with register.tsv's MUT_SPEC column exactly:
#   P01 4  P02 5  P03 5  P04 5  P05 5  P06 9  P07 5  P08 4  P09 3  P10 7
#   P11 5  P12 5  P13 5  P14 4  P15 8  P16 6  P17 19 P18 10 P19 6  P20 7
#   P21 6  P22 11                                                = 144
# build/proof/mutation-gate.sh asserts that reconciliation on every run.
#
# ===========================================================================
# THE STATUS VOCABULARY — AND WHY THERE IS NO WORD THAT COULD BE MISREAD
# ===========================================================================
# A specification entry with no executable implementation is UNDISCHARGED. It is
# not a pass, it is not a skip, and it must never be counted alongside a killed
# mutant. STATUS here is the IMPLEMENTATION state; the EXECUTION verdict
# (killed / survived / timeout / unviable / not-executed) is decided by
# build/proof/run-mutants.sh at run time and reported by mutation-gate.sh, which
# also fails if the two disagree.
#
#   IMPLEMENTED           a patch for this id exists in build/mutants/. OWNER
#                         names the workspace and the cargo command that must
#                         fail against it. Whether it is actually KILLED is the
#                         run's verdict, never this file's claim.
#   SHARED-WITH:<id>      §4.3 declares this obligation to be the same mutant as
#                         <id>. One patch, one piece of evidence, two rows.
#   MISSING-UNIMPLEMENTED no patch exists, and the OWNING PROOF TEST has at
#                         least one evidence command that runs on a plain Linux
#                         runner. That is a triage hint about the proof, NOT a
#                         claim that this particular mutant is catchable by it:
#                         the NEEDS column is the authority on what is absent,
#                         and for most of these rows it names infrastructure the
#                         runner does not have. UNDISCHARGED either way.
#   MISSING-NO-ORACLE     no patch exists and the owning proof test has no
#                         runnable evidence command at all, or this row's NEEDS
#                         names the specific missing assertion that was checked
#                         against the code and found unable to see the defect.
#                         UNDISCHARGED.
#
# Both MISSING states count identically in every total mutation-gate.sh prints.
# The split exists so the next person knows where to start, not so one of them
# can be read as nearly-done.
#
# NEEDS is per-row where this catalogue's author verified the reason against the
# code and the candidate oracle; otherwise it is the owning register row's NEEDS
# column, which is that proof test's own statement of what is absent.
#
# Columns, tab-separated:
#   ID  PROOF  COMPONENT  REQUIREMENT  MUTATION  EXPECTED_ORACLE  OWNER  STATUS  NEEDS
#
M-P17-6	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	Platform credential evaluated from a client-supplied field	Clause C: forged credential succeeds	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-7	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	Socket closed without a Reject on version mismatch	Clause D: no reject message observed client-side	shells/linux::cargo test -q -p twinvpnd --test mi_roundtrip a_version_mismatch_is_answered_before_the_close_never_silently	IMPLEMENTED	-
M-P17-8	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	Catalogue cached across a reconnect	Clause D: a stale-catalogue operation is issued after upgrade	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-9	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	ADMINISTER credential cached across actions	Clause C: a replayed credential authorizes a second action	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-10	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	Unblock command removes the rule set before writing the UnblockRecord	Clause C: kill the process between the two steps; the restarted agent emits no MGMT.UNBLOCK_INVOKED and the act is silent	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-11	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	A killswitch.exempt register operation added to the catalogue	Clause A and the MI-11 assertion: a catalogue entry can place a caller's socket in the BOOTSTRAP class	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-12	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	as_of_ms stamped by the client on receipt instead of by the agent (MI-16)	Clause B (vi): age stays near zero while the agent is SIGSTOPped	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-13	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	as_of_ms taken from CLOCK_MONOTONIC instead of CLOCK_BOOTTIME (MI-16)	Clause B (vi): the suspend/resume variant reports an age excluding the suspended interval	shells/linux::cargo test -q -p twinvpnd --test mi_roundtrip mi16_as_of_ms_is_the_agents_boot_time_reading_not_the_clients	IMPLEMENTED	-
M-P17-14	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	Diagnostic reduced to reason_code alone, attributes left to client-side registry lookup (MI-14)	Clause D: an N-1 client receiving an N-only code cannot select a POLICY-class affordance	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-15	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	A resolved summary string added to the Diagnostic envelope (MI-15)	Clause A and the MI-15 assertion: rendered text crosses MI	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-16	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	The CLI derives platform_ctx from its own build constants instead of HelloAck (MI-C3)	Clause A2: at an LT-3 variant boundary the GUI and CLI render different next actions on one host	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-17	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	The endpoint is socket-activated instead of agent-created (MI-A3)	Clause B: a client connection starts the agent, so the agent's lifetime is a function of client behaviour; and connecting while the agent is down succeeds then hangs instead of returning MGMT.UNAVAILABLE	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-18	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	The management channel stops answering while the agent is HELD or quarantined (MI-I5-5)	Clause B: the held device cannot be queried, so "blocked" is indistinguishable from "bricked"	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P17-19	P17	core/twinvpn-mgmt + shells/linux twinvpnd/twinvpnctl — the local management interface	ADR-0017 §11.17 — R-21 parity: no control operation exists outside the MI catalogue, and scopes are enforced per request	An unserviceable cursor silently restarts the stream instead of emitting MGMT.RESYNC_REQUIRED (MI-9a)	Clause D: after an agent restart the client treats stale state as current with no signal	-	MISSING-UNIMPLEMENTED	built GUI surfaces on six platforms and their rendered accessibility trees; a marked traffic generator with wire capture; direct OS firewall readback for ruleset_digest; real host suspend and resume; a running agent to SIGSTOP; the N-2/N+1 skew matrix against real agents. The CLI_ops = catalogue_ops half is fully asserted; the GUI_ops half has no harness.
M-P18-1	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	Catalogue miss falls back to the raw code string	Oracles 2, 4	-	MISSING-NO-ORACLE	unreachable on a plain runner: the generated catalogue covers every registered code (asserted by the_catalogue_covers_every_key_the_registry_names), so the catalogue-miss branch a raw-code fallback would expose cannot be entered without a catalogue-deletion harness that does not exist.
M-P18-2	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	Part 2 sourced from a per-code string instead of the disposition table	Oracle 3, on any code injected in a non-default state	-	MISSING-UNIMPLEMENTED	built GUI surfaces for six targets, a pseudo-locale catalogue, and an image-diff/greyscale renderer. Per ADR-0019 this test needs NO DEVICE FARM once the surfaces exist - platform_ctx is a parameter - so it is the cheapest of the not-yet-runnable set. Only one locale ships (en.json), so the "every shipped locale" cross-product is currently degenerate. Oracles 3, 5, 6, 7 and 8 are not asserted.
M-P18-3	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	Unknown code renders "Unknown error"	Oracle 4	-	MISSING-NO-ORACLE	no discriminating oracle: an_unknown_code_degrades_on_its_domain_with_attributes asserts only that the summary is non-empty and the rung is DomainFallback, both of which a literal Unknown error also satisfies. Needs the oracle-4 three-part assertion on the rendered surface.
M-P18-4	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	Status indicator distinguished by colour only	Oracle 5	-	MISSING-UNIMPLEMENTED	built GUI surfaces for six targets, a pseudo-locale catalogue, and an image-diff/greyscale renderer. Per ADR-0019 this test needs NO DEVICE FARM once the surfaces exist - platform_ctx is a parameter - so it is the cheapest of the not-yet-runnable set. Only one locale ships (en.json), so the "every shipped locale" cross-product is currently degenerate. Oracles 3, 5, 6, 7 and 8 are not asserted.
M-P18-5	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	One view-layer literal added — "Connection failed"	Oracle 7	-	MISSING-UNIMPLEMENTED	built GUI surfaces for six targets, a pseudo-locale catalogue, and an image-diff/greyscale renderer. Per ADR-0019 this test needs NO DEVICE FARM once the surfaces exist - platform_ctx is a parameter - so it is the cheapest of the not-yet-runnable set. Only one locale ships (en.json), so the "every shipped locale" cross-product is currently degenerate. Oracles 3, 5, 6, 7 and 8 are not asserted.
M-P18-6	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	CLI given its own text table	Oracle 6	-	MISSING-UNIMPLEMENTED	built GUI surfaces for six targets, a pseudo-locale catalogue, and an image-diff/greyscale renderer. Per ADR-0019 this test needs NO DEVICE FARM once the surfaces exist - platform_ctx is a parameter - so it is the cheapest of the not-yet-runnable set. Only one locale ships (en.json), so the "every shipped locale" cross-product is currently degenerate. Oracles 3, 5, 6, 7 and 8 are not asserted.
M-P18-7	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	user_actionable == false renders an empty part 3	Oracle 1	-	MISSING-NO-ORACLE	no discriminating oracle: the product itself returns no part 3 for a registered non-user-actionable code, so oracle 1 as asserted today (lt_3c) is scoped to user_actionable codes and cannot see this defect. Needs oracle 1's full three-part rendering assertion across a built surface.
M-P18-8	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	POLICY-class items become dismissible to invisible	Oracle 8	-	MISSING-UNIMPLEMENTED	built GUI surfaces for six targets, a pseudo-locale catalogue, and an image-diff/greyscale renderer. Per ADR-0019 this test needs NO DEVICE FARM once the surfaces exist - platform_ctx is a parameter - so it is the cheapest of the not-yet-runnable set. Only one locale ships (en.json), so the "every shipped locale" cross-product is currently degenerate. Oracles 3, 5, 6, 7 and 8 are not asserted.
M-P18-9	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	Empty platform_ctx falls back to the host's platform	Oracle 9 — the run on a Linux runner returns the Linux variant where the neutral one is required	core::cargo test -q -p twinvpn-diag lt_3b_an_empty_platform_context_never_falls_back_to_a_host_platform	IMPLEMENTED	-
M-P18-10	P18	core/twinvpn-diag — the presentation catalogue and fallback chain	ADR-0019 §11.13 — every code renders three parts in every locale, surface and platform_ctx, including unknown codes	One code's neutral variant deleted from the catalogue	Oracle 9's completeness clause; part 3 comes back empty, which oracle 1 also catches	core::cargo test -q -p twinvpn-diag lt_3c_every_user_actionable_code_has_a_neutral_next_action	IMPLEMENTED	-
M-P19-1	P19	core/twinvpn-store — local persistence and secure storage	ADR-0020 §15 / §11.17 — local state cannot be rolled back and the custody flag cannot overstate custody	Floors kept only in the vault (M1 alone; anchor never written)	Oracle (a) and (b) fail: A comes up at e0 and C connects	core::cargo test -q -p twinvpn-store --test ladder a_restored_older_vault_cannot_lower_the_trust_epoch	IMPLEMENTED	-
M-P19-2	P19	core/twinvpn-store — local persistence and secure storage	ADR-0020 §15 / §11.17 — local state cannot be rolled back and the custody flag cannot overstate custody	L3 corruption recovery re-seeds floors from the quarantined vault instead of Tier 1	The corruption-injection variant lands at e0; (b) fails	core::cargo test -q -p twinvpn-store --test ladder a_corrupt_vault_is_quarantined_and_the_floors_come_from_tier_1	IMPLEMENTED	-
M-P19-3	P19	core/twinvpn-store — local persistence and secure storage	ADR-0020 §15 / §11.17 — local state cannot be rolled back and the custody flag cannot overstate custody	ST-23 reordered so the anchor is written after the vault commit	Crash injected between the two: the floor is lost, (b) fails	-	MISSING-NO-ORACLE	not catchable by the runnable oracle: a_crash_between_the_anchor_write_and_the_vault_commit_is_treated_as_a_rollback manufactures the interrupted anchor by hand rather than driving commit(), so reordering ST-23 steps 3 and 5 in the product is invisible to it. Needs a crash-injection seam inside commit().
M-P19-4	P19	core/twinvpn-store — local persistence and secure storage	ADR-0020 §15 / §11.17 — local state cannot be rolled back and the custody flag cannot overstate custody	Anchor stored in a plain file beside the vault instead of co-located in Tier 1	Variant 2 fails: A comes up with a working identity at e0	-	MISSING-NO-ORACLE	not catchable by the runnable oracle: the anchor's location is a Fixture concern in the test harness, so moving it to a plain file beside the vault would need the harness's delete_anchor() to change with it. Needs a store-layout-parameterised fixture.
M-P19-5	P19	core/twinvpn-store — local persistence and secure storage	ADR-0020 §15 / §11.17 — local state cannot be rolled back and the custody flag cannot overstate custody	STORE.ROLLBACK_DETECTED emitted but granted_authority_suspended never set	(d) fails: C obtains egress through B	core::cargo test -q -p twinvpn-store --test ladder a_restored_older_vault_cannot_lower_the_trust_epoch	IMPLEMENTED	-
M-P19-6	P19	core/twinvpn-store — local persistence and secure storage	ADR-0020 §15 / §11.17 — local state cannot be rolled back and the custody flag cannot overstate custody	Store-open failure path tears down established Sessions	(e) fails: the A↔B flow breaks (I5)	-	MISSING-NO-ORACLE	oracle (e) session survival is not asserted anywhere: twinvpn-store returns typed outcomes and the composition root owns Session teardown, so no runnable test observes a store-open failure reaching a Session.
M-P20-1	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	Manifest signature verified, artifact digest not	A-2 installs a mutated artifact	-	MISSING-NO-ORACLE	a controlled update origin; a controlled transparency log with inclusion proofs; real signed artifacts and platform signatures; an exec-audit channel; VM power-cut at each S-60 phase boundary; 1ms enforcement sampling. There is no updater crate, no manifest type, no S-60 journal and no UPDATE.* emitter anywhere in the tree, so nothing is asserted. M-P20-7's U-22 dependency edge is the one mutant here that WOULD run on a plain runner today: it is one function beside cd_i5 in core/xtask, and it does not exist.
M-P20-2	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	No monotonic high-water on manifest_version	B-1 installs the replayed manifest	-	MISSING-NO-ORACLE	a controlled update origin; a controlled transparency log with inclusion proofs; real signed artifacts and platform signatures; an exec-audit channel; VM power-cut at each S-60 phase boundary; 1ms enforcement sampling. There is no updater crate, no manifest type, no S-60 journal and no UPDATE.* emitter anywhere in the tree, so nothing is asserted. M-P20-7's U-22 dependency edge is the one mutant here that WOULD run on a plain runner today: it is one function beside cd_i5 in core/xtask, and it does not exist.
M-P20-3	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	Apply removes the rule set then re-adds it (KS-23 violation)	C shows a sampled gap. Shared with M-P09-3 — declared here so the sharing is explicit and not a hidden duplicate	-	SHARED-WITH:M-P09-3	SHARED with M-P09-3 by §4.3's declaration; it is one patch, not two, and neither is on disk. Both wait on P09's atomic-swap procedure C rig.
M-P20-4	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	Apply deletes the local store instead of migrating	D loses the store; the identity handshake fails	-	MISSING-NO-ORACLE	a controlled update origin; a controlled transparency log with inclusion proofs; real signed artifacts and platform signatures; an exec-audit channel; VM power-cut at each S-60 phase boundary; 1ms enforcement sampling. There is no updater crate, no manifest type, no S-60 journal and no UPDATE.* emitter anywhere in the tree, so nothing is asserted. M-P20-7's U-22 dependency edge is the one mutant here that WOULD run on a plain runner today: it is one function beside cd_i5 in core/xtask, and it does not exist.
M-P20-5	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	Inclusion-proof check skipped when the log is unreachable (fail-open)	A-4 installs	-	MISSING-NO-ORACLE	a controlled update origin; a controlled transparency log with inclusion proofs; real signed artifacts and platform signatures; an exec-audit channel; VM power-cut at each S-60 phase boundary; 1ms enforcement sampling. There is no updater crate, no manifest type, no S-60 journal and no UPDATE.* emitter anywhere in the tree, so nothing is asserted. M-P20-7's U-22 dependency edge is the one mutant here that WOULD run on a plain runner today: it is one function beside cd_i5 in core/xtask, and it does not exist.
M-P20-6	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	The MSPV gate runs after the binary starts rather than before	B-3's exec audit shows the old binary executed	-	MISSING-NO-ORACLE	a controlled update origin; a controlled transparency log with inclusion proofs; real signed artifacts and platform signatures; an exec-audit channel; VM power-cut at each S-60 phase boundary; 1ms enforcement sampling. There is no updater crate, no manifest type, no S-60 journal and no UPDATE.* emitter anywhere in the tree, so nothing is asserted. M-P20-7's U-22 dependency edge is the one mutant here that WOULD run on a plain runner today: it is one function beside cd_i5 in core/xtask, and it does not exist.
M-P20-7	P20	packaging/updates — NO CRATE EXISTS in this workspace	ADR-0021 §11.17 — artifact integrity, rollback refusal and protection continuity across a real apply	The updater module is linked from the connection state machine	The §11.9 U-22 build-time dependency assertion fails in T1	-	MISSING-UNIMPLEMENTED	the only P20 mutant that WOULD run on a plain runner today: it needs a U-22 build-time dependency assertion beside cd_i5 in core/xtask, which does not exist. core/ is outside this owner's write scope, so the check must be added by the core owner before the mutant can be written.
M-P21-1	P21	core/twinvpn-core lifecycle — application lifecycle and background execution	ADR-0022 §11.12 — protected, unattended resume from every termination class	Rehydration starts network activity before the enforcement query (LC-4 steps 3–4 moved after step 11)	Oracle 1: marked packets on the physical interface during the start window	-	MISSING-UNIMPLEMENTED	real OS termination injection (SIGKILL, OS memory termination, force-stop, reboot, hibernate); OS-owned start triggers; OS tombstones and core files to grep; per-interface capture in a device namespace; 20 runs per platform per cell. Oracle 6 - the 32-byte SecretArena canary that converts threat-model §9 from an intention into a test - has no implementation to assert against: no SecretArena type exists.
M-P21-2	P21	core/twinvpn-core lifecycle — application lifecycle and background execution	ADR-0022 §11.12 — protected, unattended resume from every termination class	Restart resets every peer to DISCONNECTED	Oracle 2	-	MISSING-UNIMPLEMENTED	real OS termination injection (SIGKILL, OS memory termination, force-stop, reboot, hibernate); OS-owned start triggers; OS tombstones and core files to grep; per-interface capture in a device namespace; 20 runs per platform per cell. Oracle 6 - the 32-byte SecretArena canary that converts threat-model §9 from an intention into a test - has no implementation to assert against: no SecretArena type exists.
M-P21-3	P21	core/twinvpn-core lifecycle — application lifecycle and background execution	ADR-0022 §11.12 — protected, unattended resume from every termination class	Crash-loop containment removes the rule set to "recover"	Oracle 1 and oracle 5	-	MISSING-UNIMPLEMENTED	real OS termination injection (SIGKILL, OS memory termination, force-stop, reboot, hibernate); OS-owned start triggers; OS tombstones and core files to grep; per-interface capture in a device namespace; 20 runs per platform per cell. Oracle 6 - the 32-byte SecretArena canary that converts threat-model §9 from an intention into a test - has no implementation to assert against: no SecretArena type exists.
M-P21-4	P21	core/twinvpn-core lifecycle — application lifecycle and background execution	ADR-0022 §11.12 — protected, unattended resume from every termination class	A transport key allocated outside the SecretArena	Oracle 6: the canary appears in a crash artifact	-	MISSING-UNIMPLEMENTED	real OS termination injection (SIGKILL, OS memory termination, force-stop, reboot, hibernate); OS-owned start triggers; OS tombstones and core files to grep; per-interface capture in a device namespace; 20 runs per platform per cell. Oracle 6 - the 32-byte SecretArena canary that converts threat-model §9 from an intention into a test - has no implementation to assert against: no SecretArena type exists.
M-P21-5	P21	core/twinvpn-core lifecycle — application lifecycle and background execution	ADR-0022 §11.12 — protected, unattended resume from every termination class	N_LIFECYCLE_APPLY_MAX removed	Oracle 5	-	MISSING-UNIMPLEMENTED	real OS termination injection (SIGKILL, OS memory termination, force-stop, reboot, hibernate); OS-owned start triggers; OS tombstones and core files to grep; per-interface capture in a device namespace; 20 runs per platform per cell. Oracle 6 - the 32-byte SecretArena canary that converts threat-model §9 from an intention into a test - has no implementation to assert against: no SecretArena type exists.
M-P21-6	P21	core/twinvpn-core lifecycle — application lifecycle and background execution	ADR-0022 §11.12 — protected, unattended resume from every termination class	UI disconnect tears down the tunnel (alternative E reintroduced)	Oracle 1 in the UI-kill variant; PLATFORM.LIFECYCLE.UI_DETACHED followed by a teardown transition	-	MISSING-UNIMPLEMENTED	real OS termination injection (SIGKILL, OS memory termination, force-stop, reboot, hibernate); OS-owned start triggers; OS tombstones and core files to grep; per-interface capture in a device namespace; 20 runs per platform per cell. Oracle 6 - the 32-byte SecretArena canary that converts threat-model §9 from an intention into a test - has no implementation to assert against: no SecretArena type exists.
M-P22-1	P22	the H-EMB embedded profile — NO OpenWrt BUILD EXISTS in this workspace	ADR-0023 §11.21 — the embedded profile meets its declared envelope on real GC-0/GC-0U hardware	Headless enrolment falls back to C-A whenever no camera is present	Method assertion fails; enrolment entropy drops to ~2^29.9	-	MISSING-NO-ORACLE	real GC-0 and GC-0U OpenWrt hardware (single/dual-core ath79, 128MB RAM, 16MB flash, JFFS2); fw4, netifd, logd and mtdblock; a paired admin device with a camera and an OSK holding ENROLL; cgroup OOM squeeze; flash-fill. Nothing in the repo builds or runs an OpenWrt image, and no test runs against an H-EMB build, so the two adjacent fragments (catalogue parity, gateway multi-peer) are not P22 evidence. Nine of eleven mutants have no assertion of any kind.
M-P22-2	P22	the H-EMB embedded profile — NO OpenWrt BUILD EXISTS in this workspace	ADR-0023 §11.21 — the embedded profile meets its declared envelope on real GC-0/GC-0U hardware	The PairingOffer is logged at DEBUG	The byte-search oracle hits in logread and in the flash image	-	MISSING-NO-ORACLE	real GC-0 and GC-0U OpenWrt hardware (single/dual-core ath79, 128MB RAM, 16MB flash, JFFS2); fw4, netifd, logd and mtdblock; a paired admin device with a camera and an OSK holding ENROLL; cgroup OOM squeeze; flash-fill. Nothing in the repo builds or runs an OpenWrt image, and no test runs against an H-EMB build, so the two adjacent fragments (catalogue parity, gateway multi-peer) are not P22 evidence. Nine of eleven mutants have no assertion of any kind.
